,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
1123,ROOFTOP,"3717 Balboa St, San Francisco, CA 94121, USA",ChIJpRM77KWHhYAReDDjNvXgyrY,"3717 balboa st, San Francisco, CA, 94121",37.7754884,-122.4987752,1,94121,OK,street_address
1124,ROOFTOP,"2154 Irving St, San Francisco, CA 94122, USA",ChIJATCFGXCHhYARqgtQSAIR1Kg,"2154 irving st, San Francisco, CA, 94122",37.7635197,-122.4812608,1,94122,OK,street_address
1125,ROOFTOP,"655 Montgomery St, San Francisco, CA 94111, USA",ChIJHQk724qAhYARF8R4_n9yYuw,"655 montgomery st, San Francisco, CA, 94111",37.7952421,-122.403654,1,94111,OK,premise
1126,ROOFTOP,"418 Beach St, San Francisco, CA 94133, USA",ChIJx9UemeOAhYARqBth9VJTKlM,"418 beach st, San Francisco, CA, 94133",37.8075287,-122.4160693,1,94133,OK,street_address
1127,ROOFTOP,"418 Beach St, San Francisco, CA 94133, USA",ChIJx9UemeOAhYARqBth9VJTKlM,"418 beach street, San Francisco, CA, 94133",37.8075287,-122.4160693,1,94133,OK,street_address
1128,ROOFTOP,"219 Jones St, San Francisco, CA 94102, USA",ChIJt04CU4WAhYAR_aRdiYCIhkc,"219 jones st, San Fransico, CA, 94102",37.7833272,-122.4125958,1,94102,OK,street_address
1129,ROOFTOP,"219 Jones St, San Francisco, CA 94102, USA",ChIJt04CU4WAhYAR_aRdiYCIhkc,"219 jones st, San Francisco, CA, 94102",37.7833272,-122.4125958,1,94102,OK,street_address
1130,ROOFTOP,"839 Irving St, San Francisco, CA 94122, USA",ChIJFykIsV2HhYARwRHbQyh0hCU,"839 irving st, San Francisco, CA, 94122",37.7638411,-122.4670737,1,94122,OK,street_address
1131,ROOFTOP,"2200 Jerrold Ave, San Francisco, CA 94124, USA",ChIJtd2jhax_j4ARagWQ4xORv34,"2200 jerrold ave n, San Francisco, CA, 94124",37.7456748,-122.3990296,1,94124,OK,premise
1132,ROOFTOP,"570 Green St, San Francisco, CA 94133, USA",ChIJY4aRZ_GAhYARfEjFLNlPb7s,"570 green st, San Francisco, CA, 94133",37.7997609,-122.4085676,1,94133,OK,premise
1133,ROOFTOP,"4689 Mission St, San Francisco, CA 94112, USA",ChIJeaoP9IV-j4ARhEMARVVH59U,"4689 mission st, San Francisco, CA, 94112",37.72324529999999,-122.4356177,1,94112,OK,street_address
1134,ROOFTOP,"1101 4th St, San Francisco, CA 94158, USA",ChIJI0LK7NB_j4ARzm1TKm-U1LA,"1101 4th st, San Francisco, CA, 94158",37.7742907,-122.3914079,1,94158,OK,street_address
1135,ROOFTOP,"San Francisco State University, 800 Font Blvd, San Francisco, CA 94132, USA",ChIJiVFqf699j4AReLBMEhzL5mI,"800 font blvd, San Francisco, CA, 94132",37.7235417,-122.4836448,1,94132,OK,"establishment,point_of_interest,premise,university"
1136,ROOFTOP,"2101 Market St, San Francisco, CA 94114, USA",ChIJ1ZePkhx-j4ARCUWrLSbyAO8,"2101 market st, San Francisco, CA, 94114",37.7671144,-122.4290927,1,94114,OK,street_address
1137,ROOFTOP,"101 Spear St ste b 5, San Francisco, CA 94105, USA",EjNzdGUgYiA1LCAxMDEgU3BlYXIgU3QsIFNhbiBGcmFuY2lzY28sIENBIDk0MTA1LCBVU0EiIxohChYKFAoSCTn7r1NkgIWAEVE-bE1szY_JEgdzdGUgYiA1,"101 spear st ste b 5, San Francisco, CA, 94105",37.792549,-122.3930995,1,94105,OK,subpremise
1138,ROOFTOP,"5241 Geary Blvd, San Francisco, CA 94118, USA",ChIJnW9hOhGHhYARwQFjSlIVdu8,"5241 geary blvd, San Francisco, CA, 94118",37.7802045,-122.4758473,1,94118,OK,premise
1139,ROOFTOP,"577 Geary St, San Francisco, CA 94102, USA",ChIJHSIkKI6AhYARESM9sasQ7wQ,"577 geary st, San Francisco, CA, 94102",37.7865729,-122.4127251,1,94102,OK,premise
1140,ROOFTOP,"34 Mason St 1st flr, San Francisco, CA 94102, USA",EjIxc3QgZmxyLCAzNCBNYXNvbiBTdCwgU2FuIEZyYW5jaXNjbywgQ0EgOTQxMDIsIFVTQSIjGiEKFgoUChIJlTcwkYWAhYARODH6k6qMwcQSBzFzdCBmbHI,"34 mason st 1st flr, San Francisco, CA, 94102",37.7839519,-122.4090592,1,94102,OK,subpremise
1141,ROOFTOP,"842 Geary St, San Francisco, CA 94109, USA",ChIJb5EbQ5GAhYARr7V5gO212Ps,"842 geary st, San Francisco, CA, 94109",37.7863827,-122.4171977,1,94109,OK,subpremise
1142,ROOFTOP,"937 Harrison St, San Francisco, CA 94107, USA",ChIJUydQEYCAhYARWh2IBULwkVQ,"937 harrison st, San Francisco, CA, 94107",37.7781774,-122.4024371,1,94107,OK,premise
1143,ROOFTOP,"3605 Balboa St, San Francisco, CA 94121, USA",ChIJiTnUCqaHhYARwqqamRFJvIg,"3605 balboa st, San Francisco, CA, 94015",37.7754966,-122.4975133,1,94121,OK,premise
1144,ROOFTOP,"2175 Market St, San Francisco, CA 94114, USA",ChIJbS0KKxx-j4ARoqodL8SUB_k,"2175 market st, San Francisco, CA, 94114",37.7663383,-122.4300466,1,94114,OK,premise
1145,ROOFTOP,"28 Waverly Pl, San Francisco, CA 94108, USA",ChIJ3caHZIuAhYARBRfa8Wu9Ivk,"28 waverly pl, San Francisco, CA, 94108",37.7937209,-122.4066555,1,94108,OK,street_address
1146,ROOFTOP,"454 Geary Blvd, San Francisco, CA 94102, USA",ChIJwy6fT46AhYARHaaG_S-BALE,"454 geary st, San Francisco, CA, 94102",37.78718260000001,-122.4108169,1,94102,OK,"bar,cafe,establishment,food,point_of_interest,restaurant,store"
1147,ROOFTOP,"1250 Ocean Ave, San Francisco, CA 94112, USA",ChIJCxOw4NJ9j4ARQb5fIdbJq7c,"1250 ocean ave, San Francisco, CA, 94112",37.7239929,-122.4556143,1,94112,OK,premise
1148,ROOFTOP,"84 9th St, San Francisco, CA 94103, USA",ChIJOYNz-pyAhYAR3TRRE-t9AfQ,"84 9th st, San Francisco, CA, 94103",37.77638,-122.415114,1,94103,OK,street_address
1149,ROOFTOP,"407 Clement St, San Francisco, CA 94118, USA",ChIJixPz-DuHhYARjTBNhanz81g,"407 clement st, San Francisco, CA, 94118",37.7827688,-122.4636306,1,94118,OK,premise
1150,ROOFTOP,"15 Boardman Pl, San Francisco, CA 94103, USA",ChIJJXEd5Cp-j4ARyTMqX72Cdlk,"15 boardman place, San Francisco, CA, 94103",37.7750678,-122.4031672,1,94103,OK,premise
1151,ROOFTOP,"65 Post St, San Francisco, CA 94104, USA",ChIJF1uYS4iAhYARmtUuq3X6ORI,"65 post st, San Francisco, CA, 94103",37.7888479,-122.4031082,1,94104,OK,street_address
1152,ROOFTOP,"505 Sansome St, San Francisco, CA 94111, USA",ChIJrYd6nIqAhYARO9Qgpl4JYfI,"505 sansome st 101, San Francisco, CA, 94111",37.7949312,-122.4016683,1,94111,OK,"bakery,cafe,establishment,food,point_of_interest,store"
1153,ROOFTOP,"2268 Chestnut St, San Francisco, CA 94123, USA",ChIJzdf7m9aAhYARBVE1_RjC9EE,"2268 chestnut st, San Francisco, CA, 94123",37.800418,-122.4406856,1,94123,OK,street_address
1154,ROOFTOP,"904 Valencia St, San Francisco, CA 94110, USA",ChIJe-sRyj1-j4ARrVcZXLh0KNQ,"904 valencia st, San Francisco, CA, 9411",37.7583115,-122.4214599,1,94110,OK,"cafe,establishment,food,point_of_interest,store"
1155,ROOFTOP,"1130 Ocean Ave, San Francisco, CA 94112, USA",ChIJnZS3StN9j4ARSTz9NxN3Drs,"1130 ocean ave, San Francisco, CA, 94112",37.7235498,-122.4538296,1,94112,OK,street_address
1156,ROOFTOP,"50 Fremont Center, 50 Fremont St, San Francisco, CA 94105, USA",ChIJgwmiDGOAhYAROD_p1GIY62I,"50 fremont st, San Francisco, CA, 94105",37.7905027,-122.3972152,1,94105,OK,premise
1157,ROOFTOP,"402 Balboa St, San Francisco, CA 94118, USA",ChIJ5bDRVkeHhYARrIDT3wxMO9Q,"402 balboa st, San Francisco, CA, 94118",37.7774282,-122.4631833,1,94118,OK,street_address
1158,ROOFTOP,"2078 Hayes St, San Francisco, CA 94117, USA",ChIJGw5BuU2HhYARHyqQ68fXdzA,"2078 hayes st, San Francisco, CA, 94117",37.7735599,-122.4506897,1,94117,OK,street_address
1159,ROOFTOP,"3566 20th St, San Francisco, CA 94110, USA",ChIJbZrTRzx-j4AR1AzhXfq8_4c,"3566 20th st, San Francisco, CA, 9411",37.7586821,-122.4204424,1,94110,OK,"establishment,food,point_of_interest,store"
1160,RANGE_INTERPOLATED,"2225 Jennings St, San Francisco, CA 94124, USA",Ei4yMjI1IEplbm5pbmdzIFN0LCBTYW4gRnJhbmNpc2NvLCBDQSA5NDEyNCwgVVNBIhsSGQoUChIJYXKNhBd_j4ARJ1jJ2apv4RAQsRE,"2225 jennings st, San Francisco, CA, 94124",37.7259948,-122.3890793,1,94124,OK,street_address
1161,ROOFTOP,"100 Gough St, San Francisco, CA 94102, USA",ChIJoQUgEp-AhYAR1bf-J402x2M,"100 gough st, San Francisco, CA, 94102",37.7742734,-122.4222821,1,94102,OK,street_address
1162,ROOFTOP,"3153 17th St, San Francisco, CA 94110, USA",ChIJxe3pzCR-j4ARKt1rSf6xZ78,"3153 17th st, San Francisco, CA, 9411",37.7634025,-122.4164618,2,94110,OK,"establishment,point_of_interest,store"
1163,ROOFTOP,"1634 Bush St, San Francisco, CA 94109, USA",ChIJrQhQ3r-AhYARf4PvFGP-qjI,"1634 bush st, San Francisco, CA, 94109",37.7883946,-122.4242288,1,94109,OK,premise
1164,ROOFTOP,"2453 Fillmore St, San Francisco, CA 94115, USA",ChIJCdN97cWAhYARPBIE_CFo5y0,"2453 fillmore st, San Francisco, CA, 94115",37.792308,-122.4346983,1,94115,OK,street_address
1165,ROOFTOP,"1453 18th St, San Francisco, CA 94107, USA",ChIJXYDtyst_j4ARMQSspz7KI0E,"1453 18th st, San Francisco, CA, 94107",37.76240140000001,-122.3970708,1,94107,OK,street_address
1166,ROOFTOP,"1453 18th St, San Francisco, CA 94107, USA",ChIJXYDtyst_j4ARMQSspz7KI0E,"1453 18th st., San Francisco, CA, 94107",37.76240140000001,-122.3970708,1,94107,OK,street_address
1167,ROOFTOP,"235 2nd St, San Francisco, CA 94105, USA",ChIJbR-NjHyAhYARFLEfpO-cgUY,"235 2nd st, San Francisco, CA, 94105",37.7865115,-122.3970376,1,94105,OK,street_address
1168,ROOFTOP,"400 Eddy St, San Francisco, CA 94109, USA",ChIJkXfsbZCAhYAR0fm3JU74vjk,"400 eddy st, San Francisco, CA, 94109",37.783838,-122.4144901,1,94109,OK,street_address
1169,ROOFTOP,"670 Broadway, San Francisco, CA 94133, USA",ChIJh3N0lPOAhYAR4W5k4aD-rJ4,"670 broadway st, San Francisco, CA, 94133",37.7979857,-122.4081675,1,94133,OK,premise
1170,ROOFTOP,"2101 Lombard St, San Francisco, CA 94123, USA",ChIJM0OHutCAhYAR8QzakTUcRlE,"2101 lombard st, San Francisco, CA, 94123",37.7996376,-122.4363064,1,94123,OK,premise
1171,ROOFTOP,"65 Cambon Dr, San Francisco, CA 94132, USA",ChIJL2fNurR9j4ARSFIxT5nJEB8,"65 cambon dr, San Francisco, CA, 94132",37.7177842,-122.4739235,1,94132,OK,street_address
1172,ROOFTOP,"138 Minna St, San Francisco, CA 94105, USA",ChIJV1ttRn2AhYARNGfmM-VtCmg,"138 minna street, San Francisco, CA, 94015",37.786895,-122.40039,1,94105,OK,street_address
1173,ROOFTOP,"1517 Pine St, San Francisco, CA 94109, USA",ChIJ9d9C55SAhYARptaJxbj3aLg,"1517 pine st, San Francisco, CA, 94109",37.7894973,-122.420811,1,94109,OK,street_address
1174,ROOFTOP,"25 Market St, San Francisco, CA 94105, USA",ChIJIclrqWaAhYARj68_up5M0-g,"market plaza  pl-25, San+francisco, CA, 94105",37.7940114,-122.3953299,1,94105,OK,street_address
1175,ROOFTOP,"1045 Mission St, San Francisco, CA 94103, USA",ChIJeaMNfoSAhYARtUi0SAjXias,"2943 mission st, San Francisco, CA, 9411",37.780054,-122.409586,1,94103,OK,"establishment,point_of_interest"
1176,ROOFTOP,"1230 Market St, San Francisco, CA 94102, USA",ChIJizmbgpuAhYARYf7hZG1vyX4,"1230 market st, San Francisco, CA, 94102",37.77840399999999,-122.4155034,1,94102,OK,street_address
1177,ROOFTOP,"2277 Shafter Ave, San Francisco, CA 94124, USA",ChIJ3XuykP9-j4ARMs-9LasPSjY,"2277 shafter ave, San Francisco, CA, 94124",37.7380072,-122.4034991,1,94124,OK,premise
1178,ROOFTOP,"1000 Larkin St, San Francisco, CA 94109, USA",ChIJh-D_-JOAhYAR_abyUOAiEVk,"1000 larkin st, San Francisco, CA, 94109",37.7872121,-122.4181484,1,94109,OK,street_address
1179,ROOFTOP,"3338 24th St, San Francisco, CA 94110, USA",ChIJv83gukB-j4ARuAURfcES5fE,"3338 24th st, San Francisco, CA, 9411",37.7524063,-122.4192745,1,94110,OK,"cafe,establishment,food,grocery_or_supermarket,point_of_interest,restaurant,store"
1180,ROOFTOP,"2501 Phelps St, San Francisco, CA 94124, USA",ChIJM0sZRh1_j4ARmS6L0V1KzI8,"2501 phelps st, San Francisco, CA, 94124",37.7297727,-122.400237,1,94124,OK,street_address
1181,ROOFTOP,"595 Alabama St, San Francisco, CA 94110, USA",ChIJu9EujzB-j4ARoyuqElfT14g,"595 alabama st, San Francisco, CA, 9411",37.7618459,-122.4119475,1,94110,OK,"bakery,establishment,food,point_of_interest,restaurant,store"
1182,ROOFTOP,"605 Kearny St, San Francisco, CA 94108, USA",ChIJO5gIBYuAhYARhfpo9CWrPc8,"605 kearny st, San Francisco, CA, 94108",37.7937211,-122.4048488,1,94108,OK,premise
1183,ROOFTOP,"915 Kearny St, San Francisco, CA 94133, USA",ChIJhSVFwfSAhYAR7bAp8B5dmlc,"915 kearny st, San Francisco, CA, 94133",37.7964178,-122.4053695,1,94133,OK,street_address
1184,ROOFTOP,"4036 Balboa St, San Francisco, CA 94121, USA",ChIJQXYY8q-HhYARcvQ2lvqiAIQ,"4036 balboa st, San Francisco, CA, 94121",37.7757116,-122.5022438,1,94121,OK,premise
1185,ROOFTOP,"5015 Geary Blvd, San Francisco, CA 94118, USA",ChIJGcNlkxaHhYARM79erwM4rXc,"5015 geary blvd, San Francisco, CA, 94118",37.7804527,-122.4732225,1,94118,OK,street_address
1186,ROOFTOP,"2 S Park St, San Francisco, CA 94107, USA",ChIJN_5z_niAhYARa7cwp2nH9S8,"2 south park st, San Francisco, CA, 94107",37.7824203,-122.3932323,1,94107,OK,premise
1187,ROOFTOP,"75 Hawthorne St, San Francisco, CA 94105, USA",ChIJsaXZVnyAhYARmkBxCDuTjDA,"75 hawthorne st, San Francisco, CA, 94105",37.7854697,-122.3979675,1,94105,OK,premise
1188,ROOFTOP,"1455 Market St #3a, San Francisco, CA 94103, USA",EjAzYSwgMTQ1NSBNYXJrZXQgU3QsIFNhbiBGcmFuY2lzY28sIENBIDk0MTAzLCBVU0EiHhocChYKFAoSCT2pVDKcgIWAEc-to4HfEDJREgIzYQ,"1455 market st ste 3a, San Francisco, CA, 94103",37.775316,-122.4174374,1,94103,OK,subpremise
1189,ROOFTOP,"1737 Post St #380, San Francisco, CA 94115, USA",ChIJo0XH17iAhYARhN53NlDys74,"1737 post st 380, San Francisco, CA, 94115",37.785172,-122.430725,1,94115,OK,"establishment,food,point_of_interest,restaurant"
1190,ROOFTOP,"3435 Mission St, San Francisco, CA 94110, USA",ChIJuZpBOV1-j4ARMWuZJDSKynQ,"3435 mission st, San Francisco, CA, 9411",37.741807,-122.4222288,1,94110,OK,"establishment,food,point_of_interest,restaurant"
1191,ROOFTOP,"2030 Lombard St, San Francisco, CA 94123, USA",ChIJ-VSpANqAhYARemEw4Q40jao,"2030 lombard st, San Francisco, CA, 94133",37.8001951,-122.435366,1,94123,OK,street_address
1192,GEOMETRIC_CENTER,"3505 17th St B, San Francisco, CA 94110, United States",ChIJp0O8eBh-j4ARSq-eVI8Fe9E,"3505 b 17th st, San+francisco, CA, 9471",37.763036,-122.42438,1,94110,OK,"establishment,food,meal_takeaway,point_of_interest,restaurant,store"
1193,ROOFTOP,"611 Larkin St, San Francisco, CA 94109, USA",ChIJV3DgyJCAhYAR4jJf4_NLxdQ,"611 larkin st, San Francisco, CA, 94109",37.7835059,-122.4178577,1,94109,OK,premise
1194,ROOFTOP,"240 Kearny St, San Francisco, CA 94108, USA",ChIJRWy3m4mAhYARbedP-GPd1DI,"240 kearny st, San Francisco, CA, 94108",37.790402,-122.40376,1,94108,OK,street_address
1195,ROOFTOP,"318 Columbus Ave, San Francisco, CA 94133, USA",ChIJVaETdvSAhYARrjiEeqK51qM,"318 columbus ave, San Francisco, CA, 94133",37.79822679999999,-122.4070165,1,94133,OK,street_address
1196,ROOFTOP,"2436 Polk St, San Francisco, CA 94109, USA",ChIJA3uGceiAhYARl4wrEqVzicU,"2436 polk st, San Francisco, CA, 94109",37.7993524,-122.4222379,1,94109,OK,premise
1197,ROOFTOP,"1336 Grant Ave, San Francisco, CA 94133, USA",ChIJ_bSo-POAhYARhHIEKEXoWgs,"1336 grant ave, San Francisco, CA, 94133",37.7994055,-122.407259,1,94133,OK,street_address
1198,ROOFTOP,"690 Indiana St, San Francisco, CA 94107, USA",ChIJ214tIMh_j4AReP__DikxsbQ,"690 indiana st, San Francisco, CA, 94107",37.7618037,-122.3917315,1,94107,OK,street_address
1199,ROOFTOP,"245 Jefferson St, San Francisco, CA 94133, USA",ChIJ6cmBu-OAhYAR3qMuaXdbUlc,"245 jefferson st, San Francisco, CA, 94133",37.8078683,-122.4165082,1,94133,OK,premise
1200,ROOFTOP,"2300 Polk St, San Francisco, CA 94109, USA",ChIJfw8qUOiAhYAR-Z0HPep5J2Y,"2300 polk st, San Francisco, CA, 94109",37.7979938,-122.4219664,1,94109,OK,premise
1201,ROOFTOP,"4217 Geary Blvd, San Francisco, CA 94118, USA",ChIJR3hhxz6HhYAR1l2c-rB6gNE,"4217 geary blvd, San Francisco, CA, 94118",37.78079510000001,-122.4646612,1,94118,OK,street_address
1202,ROOFTOP,"31 Cambon Dr, San Francisco, CA 94132, USA",ChIJF0bJvLR9j4ARUmAvxuXgxm0,"31 cambon dr, San Francisco, CA, 94132",37.7181232,-122.4742535,1,94132,OK,street_address
1203,ROOFTOP,"500 Parnassus Ave, San Francisco, CA 94143, USA",ChIJKx7U5lmHhYAR7skcSLh8bBw,"500 parnassus ave, San Francisco, CA, 94619",37.7640712,-122.4585776,1,94143,OK,premise
1204,ROOFTOP,"2520 San Bruno Ave, San Francisco, CA 94134, USA",ChIJdbX92vx-j4ARwueuDPnJSiw,"2520 san bruno ave, San Francisco, CA, 94134",37.7296615,-122.4048103,1,94134,OK,street_address
1205,ROOFTOP,"121 7th St, San Francisco, CA 94103, USA",ChIJd-JsnoOAhYAR5p3Oyx7DLW0,"121 7th st, San Francisco, CA, 94103",37.7788706,-122.4098711,1,94103,OK,premise
1206,ROOFTOP,"400 Howard St #110, San Francisco, CA 94105, USA",EjAxMTAsIDQwMCBIb3dhcmQgU3QsIFNhbiBGcmFuY2lzY28sIENBIDk0MTA1LCBVU0EiHxodChYKFAoSCTvf3lVjgIWAEQwjZsmnRo5cEgMxMTA,"400 howard st ste 110, San Francisco, CA, 94105",37.7891003,-122.3958433,1,94105,OK,subpremise
1207,ROOFTOP,"400 Howard St, San Francisco, CA 94105, USA",ChIJf-TKVGOAhYARTjE5HbffRuM,"400 howard st 110, San Francisco, CA, 94105",37.7890067,-122.3961388,1,94105,OK,"establishment,finance,point_of_interest"
1208,ROOFTOP,"810 Van Ness Ave, San Francisco, CA 94109, USA",ChIJ73knG5eAhYARYKR0gfHBJWs,"810 van ness ave, San Francisco, CA, 94109",37.7831056,-122.4206372,1,94109,OK,street_address
1209,ROOFTOP,"2850 21st St, San Francisco, CA 94110, USA",ChIJvfGInjd-j4AR3KUQRwLSfbA,"2850 21st st, San Francisco, CA, 9411",37.7576549,-122.4116337,1,94110,OK,"establishment,food,point_of_interest,restaurant"
1210,ROOFTOP,"222 Battery St, San Francisco, CA 94111, USA",ChIJIVcyvmGAhYARhsUJRSppoRc,"222 battery st, San Francisco, CA, 94111",37.7936712,-122.399804,1,94111,OK,premise
1211,ROOFTOP,"1155 Folsom St, San Francisco, CA 94103, USA",ChIJJx4EdIKAhYAREO6e5Wj0Trc,"1155 folsom st, San Francisco, CA, 94117",37.7756351,-122.4088313,1,94103,OK,premise
1212,ROOFTOP,"690 Sacramento St, San Francisco, CA 94111, USA",ChIJhx8kAouAhYARZdjWrDeij20,"690 sacramento st bldg, San Francisco, CA, 94111",37.7937218,-122.404362,1,94111,OK,premise
1213,ROOFTOP,"121 Spear St, San Francisco, CA 94105, USA",ChIJyzWlA2WAhYAR3A0SGDnU0CI,"121 spear st, San Francisco, CA, 94105",37.7918989,-122.3928335,1,94105,OK,street_address
1214,ROOFTOP,"1142 Valencia St, San Francisco, CA 94110, USA",ChIJ3dbHAD9-j4ARXtnqYkNLGsI,"1142 valencia st, San Francisco, CA, 9411",37.754632,-122.421145,1,94110,OK,"establishment,food,point_of_interest,restaurant"
1215,GEOMETRIC_CENTER,"Pier 45, Shed D-1, San Francisco, CA 94133, United States",ChIJe0eiosd_j4AR69nUUxEbOXI,"pier 45 shed b, San+francisco, CA, 94133",37.8103646,-122.4188228,2,94133,OK,"establishment,food,point_of_interest"
1216,ROOFTOP,"3528 Balboa St, San Francisco, CA 94121, USA",ChIJT-MpEqaHhYAR11cCz3seiJU,"3528 balboa st, San Francisco, CA, 94121",37.7759126,-122.496828,1,94121,OK,premise
1217,ROOFTOP,"3251 20th Ave #102, San Francisco, CA 94132, USA",ChIJP5NLubt9j4ARyanfeGUse6A,"3251 20th ave 102, San Francisco, CA, 94132",37.7270378,-122.4776092,2,94132,OK,"establishment,food,point_of_interest,store"
1218,ROOFTOP,"450 Rhode Island St, San Francisco, CA 94107, USA",ChIJ891hFjN-j4ARds6Hm1mEfqc,"450 rhode island st, San Francisco, CA, 94107",37.7644788,-122.4032778,1,94107,OK,premise
1219,ROOFTOP,"773 Market St, San Francisco, CA 94102, USA",ChIJUQlloIiAhYARMyi13LxQyJ0,"773 market st, San Francisco, CA, 94102",37.7858604,-122.4058072,1,94102,OK,street_address
1220,ROOFTOP,"3398 Balboa St, San Francisco, CA 94121, USA",ChIJh5k-S6aHhYARF3NJqtMrioc,"3398 balboa st, San Francisco, CA, 94121",37.77603879999999,-122.4949711,1,94121,OK,premise
1221,ROOFTOP,"2077 Hayes St, San Francisco, CA 94117, USA",ChIJEX_5lU2HhYARIupVkRgrAMo,"2077 hayes st, San Francisco, CA, 94117",37.7732219,-122.4505462,1,94117,OK,street_address
1222,ROOFTOP,"1217 Sutter St, San Francisco, CA 94109, USA",ChIJUaQ5RpSAhYARR06MrwKhAeo,"1217 sutter st, San Francisco, CA, 94109",37.7874672,-122.4204681,1,94109,OK,premise
1223,ROOFTOP,"170 O'Farrell St, San Francisco, CA 94102, USA",ChIJybENNI-AhYAR3nvNiLSbIr4,"170 o'farrell st, San Francisco, CA, 94105",37.7867986,-122.4073963,1,94102,OK,street_address
1224,ROOFTOP,"1249 Stockton St, San Francisco, CA 94133, USA",ChIJVeBYo_OAhYAR7nIqi8Gnup4,"1249 stockton st, San Francisco, CA, 94133",37.7973366,-122.408843,1,94133,OK,street_address
1225,ROOFTOP,"1380 Sutter St, San Francisco, CA 94109, USA",ChIJtbTxnpWAhYARoIAoLREK0Fw,"1380 sutter st, San Francisco, CA, 94109",37.7875279,-122.4228905,1,94109,OK,street_address
1226,ROOFTOP,"3251 20th Ave, San Francisco, CA 94132, USA",ChIJQ87gTrp9j4AR60rA_fO2ef0,"3251 20th ave 169, San Francisco, CA, 94132",37.7280313,-122.477088,1,94132,OK,"establishment,point_of_interest,shopping_mall"
1227,ROOFTOP,"908 Clement St, San Francisco, CA 94118, USA",ChIJZQjUgz2HhYARhTrHn-7MqMg,"908 clement st, San Francisco, CA, 94118",37.7828772,-122.4689934,1,94118,OK,street_address
1228,ROOFTOP,"3251 20th Ave, San Francisco, CA 94132, USA",ChIJP5NLubt9j4AR9_zxLgJGWTg,"3251 20th ave #5517, San+francisco, CA, 94132",37.7280817,-122.4770808,1,94132,OK,street_address
1229,ROOFTOP,"1301 Mission St, San Francisco, CA 94103, USA",ChIJz_Pv4pyAhYAR6iAO_SUqnPc,"1301 mission st, San Francisco, CA, 94103",37.7760312,-122.4147427,1,94103,OK,street_address
1230,ROOFTOP,"960 Cole St, San Francisco, CA 94117, USA",ChIJG4qPAFWHhYARzhPLDLvYPMQ,"960 cole st, San Francisco, CA, 94117",37.7650645,-122.4494884,1,94117,OK,premise
1231,ROOFTOP,"3463 16th St, San Francisco, CA 94114, USA",ChIJb5dQABx-j4AR6JGshjWfvBU,"3463 16th st, San Francisco, CA, 94114",37.7642317,-122.429936,1,94114,OK,premise
1232,ROOFTOP,"601 Mission Bay Boulevard North, San Francisco, CA 94158, USA",ChIJrzc63M9_j4ARktTkzer_siI,"601 mission bay blvd, San Francisco, CA, 94158",37.770753,-122.3916722,1,94158,OK,premise
1233,ROOFTOP,"3801 17th St, San Francisco, CA 94114, USA",ChIJYwRy6ht-j4ARFAjMkLksBP8,"3801 17th st, San Francisco, CA, 9411",37.7626468,-122.4309077,1,94114,OK,"establishment,food,point_of_interest,restaurant"
1234,ROOFTOP,"1668 Haight St, San Francisco, CA 94117, USA",ChIJY9PYqlOHhYAR0b7W1f3JYoY,"1668 haight st, San Francisco, CA, 94117",37.7699331,-122.4497537,1,94117,OK,premise
1235,ROOFTOP,"1875 Geary Blvd, San Francisco, CA 94115, USA",ChIJwx2uybmAhYARMIjzgMk8jnM,"1875 geary blvd, San Francisco, CA, 94115",37.7838946,-122.4339329,1,94115,OK,street_address
1236,ROOFTOP,"2146 Irving St, San Francisco, CA 94122, USA",ChIJOUxxGXCHhYARr3qtZX0NfOY,"2146 irving st, San Francisco, CA, 94122",37.7635224,-122.4811405,1,94122,OK,street_address
1237,ROOFTOP,"138 Cyril Magnin St, San Francisco, CA 94102, USA",ChIJUaFeaI-AhYARcAu3UcvlYQ8,"138 cyril magnin st, San Francisco, CA, 94102",37.7857401,-122.4086126,1,94102,OK,street_address
1238,ROOFTOP,"1534 California St, San Francisco, CA 94109, USA",ChIJ9WtTtZSAhYAR7mS7vAzhRPo,"1534 california st, San Francisco, CA, 94109",37.7908597,-122.419732,1,94109,OK,street_address
1239,ROOFTOP,"882 Sutter St, San Francisco, CA 94109, USA",ChIJfUFoOpKAhYARs0DeeJZasV8,"882 sutter st, San Francisco, CA, 94109",37.7886047,-122.4147895,1,94109,OK,street_address
1240,ROOFTOP,"815 Clement St, San Francisco, CA 94118, USA",ChIJ0_4hlj2HhYARGuT-b2DsdSc,"815 clement st, San Francisco, CA, 94118",37.7826165,-122.4680199,1,94118,OK,premise
1241,ROOFTOP,"1325 Ocean Ave, San Francisco, CA 94112, USA",ChIJhXVJldJ9j4ARXEy1E5M1ec8,"1325 ocean ave, San Francisco, CA, 94112",37.7237839,-122.4566869,1,94112,OK,premise
1242,ROOFTOP,"1075 Sutter St, San Francisco, CA 94109, USA",ChIJO5kU9JOAhYARlGA_ktk4Fck,"1075 sutter st, San Francisco, CA, 94109",37.7878316,-122.4180126,1,94109,OK,premise
1243,ROOFTOP,"1540 Ocean Ave, San Francisco, CA 94112, USA",ChIJlxbwms19j4AR0lwL4VFg8gU,"1540 ocean ave, San Francisco, CA, 94112",37.7246986,-122.4588872,1,94112,OK,premise
