"business_id","score","date","type"
78536,"100","20180307","routine"
78536,"100","20170317","routine"
78544,"87","20180522","routine"
78544,"90","20161025","routine"
78545,"92","20180509","routine"
78545,"94","20160718","routine"
78545,"94","20170307","routine"
78545,"94","20160128","routine"
78545,"94","20171003","routine"
78555,"100","20161221","routine"
78555,"100","20171103","routine"
78555,"94","20160622","routine"
78579,"96","20170628","routine"
78579,"96","20160914","routine"
78579,"92","20180215","routine"
78601,"91","20170103","routine"
78601,"82","20171003","routine"
78601,"94","20151104","routine"
78604,"80","20151001","routine"
78604,"89","20180425","routine"
78604,"90","20170209","routine"
78619,"85","20160421","routine"
78619,"92","20171114","routine"
78621,"86","20180108","routine"
78621,"86","20160718","routine"
78642,"90","20180316","routine"
78642,"86","20160629","routine"
78645,"92","20160719","routine"
78645,"94","20180201","routine"
78645,"88","20170803","routine"
78645,"94","20151223","routine"
78663,"94","20180307","routine"
78663,"92","20160802","routine"
78668,"96","20160822","routine"
78668,"94","20170314","routine"
78668,"93","20180216","routine"
78669,"94","20170314","routine"
78669,"92","20160824","routine"
78669,"98","20180307","routine"
78670,"92","20160627","routine"
78670,"94","20171004","routine"
78670,"98","20161206","routine"
78698,"86","20170110","routine"
78698,"71","20160523","routine"
78698,"85","20180109","routine"
78699,"94","20151017","routine"
78699,"90","20160611","routine"
78705,"80","20160419","routine"
78705,"88","20160826","routine"
78705,"90","20171005","routine"
78709,"92","20171101","routine"
78709,"94","20160504","routine"
78722,"86","20180305","routine"
78722,"86","20160930","routine"
78724,"100","20171212","routine"
78724,"96","20160205","routine"
78724,"96","20160818","routine"
78727,"88","20160629","routine"
78727,"96","20171115","routine"
78747,"90","20160217","routine"
78747,"88","20180508","routine"
78747,"88","20171116","routine"
78747,"80","20170630","routine"
78749,"92","20170912","routine"
78749,"98","20150828","routine"
78749,"66","20161031","routine"
78749,"89","20170919","routine"
78756,"91","20161108","routine"
78756,"90","20160519","routine"
78756,"100","20171004","routine"
78762,"90","20180725","routine"
78762,"98","20161003","routine"
78762,"94","20171107","routine"
78769,"100","20170321","routine"
78769,"96","20170920","routine"
78769,"96","20180321","routine"
78779,"72","20160303","routine"
78779,"80","20180227","routine"
78779,"88","20170217","routine"
78781,"80","20160328","routine"
78781,"90","20180611","routine"
78781,"89","20170123","routine"
78781,"85","20160811","routine"
78793,"98","20160225","routine"
78794,"98","20170120","routine"
78819,"100","20160830","routine"
78819,"100","20171205","routine"
78835,"83","20170802","routine"
78835,"87","20180430","routine"
78835,"86","20160722","routine"
78844,"80","20171010","routine"
78844,"81","20160303","routine"
78844,"85","20161017","routine"
78852,"92","20160901","routine"
78852,"89","20171207","routine"
78852,"88","20151230","routine"
78852,"80","20180723","routine"
78860,"91","20160818","routine"
78860,"96","20180216","routine"
78903,"96","20160330","routine"
78903,"96","20180201","routine"
78903,"85","20170809","routine"
78903,"98","20161007","routine"
78911,"91","20180614","routine"
78911,"92","20180105","routine"
78911,"94","20161005","routine"
78911,"93","20160317","routine"
78928,"96","20170124","routine"
78934,"83","20160624","routine"
78934,"94","20150930","routine"
78934,"92","20170331","routine"
78934,"80","20180723","routine"
78946,"100","20180605","routine"
78946,"100","20161018","routine"
78962,"96","20180426","routine"
78962,"92","20160901","routine"
78963,"88","20160705","routine"
78963,"66","20160209","routine"
78963,"74","20180328","routine"
78965,"81","20170626","routine"
78981,"91","20160606","routine"
78981,"94","20170209","routine"
78981,"96","20180628","routine"
78983,"94","20171219","routine"
78983,"94","20160602","routine"
78985,"88","20170906","routine"
78985,"91","20160405","routine"
78985,"96","20160812","routine"
78985,"91","20160406","routine"
78985,"92","20180313","routine"
78988,"100","20170725","routine"
78988,"100","20160517","routine"
78996,"96","20161228","routine"
78996,"98","20170808","routine"
78996,"98","20180705","routine"
78996,"94","20160504","routine"
79006,"100","20160410","routine"
79010,"92","20170919","routine"
79010,"98","20160410","routine"
79025,"88","20180503","routine"
79025,"92","20170928","routine"
79025,"96","20161011","routine"
79025,"92","20160217","routine"
79050,"86","20160502","routine"
79050,"87","20151204","routine"
79050,"90","20161019","routine"
79050,"81","20170621","routine"
79050,"88","20180103","routine"
79052,"79","20170223","routine"
79052,"90","20151021","routine"
79053,"81","20180724","routine"
79053,"71","20170717","routine"
79053,"83","20160526","routine"
79069,"92","20170821","routine"
79069,"92","20151217","routine"
79069,"94","20180206","routine"
79069,"92","20160708","routine"
79121,"88","20180502","routine"
79121,"100","20151210","routine"
79121,"92","20170103","routine"
79125,"96","20180606","routine"
79125,"94","20171221","routine"
79125,"94","20170417","routine"
79125,"98","20170726","routine"
79125,"96","20161007","routine"
79125,"94","20160405","routine"
79125,"90","20151112","routine"
79132,"100","20161027","routine"
79132,"100","20180510","routine"
79145,"90","20160810","routine"
79145,"89","20180608","routine"
79145,"94","20171003","routine"
79145,"81","20151019","routine"
79156,"100","20151116","routine"
79156,"94","20161228","routine"
79156,"100","20180220","routine"
79193,"96","20180516","routine"
79193,"98","20170503","routine"
79193,"93","20160502","routine"
79193,"94","20161025","routine"
79196,"79","20170223","routine"
79196,"84","20160614","routine"
79196,"86","20180216","routine"
79198,"96","20161013","routine"
79198,"98","20160414","routine"
79198,"100","20151009","routine"
79206,"77","20180604","routine"
79206,"68","20170908","routine"
79206,"71","20160830","routine"
79212,"85","20170731","routine"
79212,"92","20180130","routine"
79212,"92","20160914","routine"
79214,"96","20171103","routine"
79214,"96","20161103","routine"
79217,"96","20170606","routine"
79217,"98","20160920","routine"
79217,"100","20180606","routine"
79218,"100","20170829","routine"
79218,"100","20180717","routine"
79219,"100","20180720","routine"
79219,"100","20170717","routine"
79219,"100","20160405","routine"
79219,"89","20151019","routine"
79220,"98","20171002","routine"
79220,"98","20160929","routine"
79220,"100","20160414","routine"
79246,"100","20160927","routine"
79246,"86","20180620","routine"
79248,"71","20170919","routine"
79248,"85","20180308","routine"
79248,"75","20160726","routine"
79272,"68","20180108","routine"
79272,"70","20160929","routine"
79272,"68","20160720","routine"
79296,"87","20171013","routine"
79296,"94","20160809","routine"
79296,"96","20160127","routine"
79299,"78","20170629","routine"
79299,"92","20180412","routine"
79299,"87","20160809","routine"
79299,"90","20160205","routine"
79329,"94","20160714","routine"
79329,"98","20180702","routine"
79329,"96","20170901","routine"
79334,"87","20170321","routine"
79345,"75","20180424","routine"
79345,"88","20170522","routine"
79345,"85","20150831","routine"
79346,"100","20161207","routine"
79346,"100","20170705","routine"
79346,"100","20160115","routine"
79346,"100","20160610","routine"
79346,"100","20171130","routine"
79347,"96","20160919","routine"
79366,"66","20160706","routine"
79366,"96","20171113","routine"
79366,"74","20160226","routine"
79366,"92","20161114","routine"
79368,"100","20170809","routine"
79390,"82","20151019","routine"
79390,"81","20170110","routine"
79401,"96","20161019","routine"
79401,"94","20160418","routine"
79401,"92","20171010","routine"
79406,"85","20180216","routine"
79406,"87","20160412","routine"
79406,"85","20150818","routine"
79407,"100","20151027","routine"
79407,"100","20170808","routine"
79407,"100","20160701","routine"
79407,"100","20161227","routine"
79407,"100","20180619","routine"
79410,"90","20171019","routine"
79410,"92","20160823","routine"
79410,"89","20180712","routine"
79412,"96","20160506","routine"
79412,"98","20170818","routine"
79412,"89","20180209","routine"
79414,"81","20180111","routine"
79414,"67","20161017","routine"
79414,"77","20160203","routine"
79415,"88","20160613","routine"
79415,"82","20171214","routine"
79415,"84","20161121","routine"
79427,"85","20160706","routine"
79427,"88","20180419","routine"
79427,"85","20170504","routine"
79430,"74","20180403","routine"
79430,"63","20170830","routine"
79430,"70","20160608","routine"
79432,"88","20180413","routine"
79432,"90","20170627","routine"
79433,"92","20171106","routine"
79433,"91","20160829","routine"
79491,"96","20170901","routine"
79491,"96","20180518","routine"
79498,"94","20160829","routine"
79498,"87","20180419","routine"
79520,"86","20161012","routine"
79520,"90","20150810","routine"
79520,"85","20171115","routine"
79525,"93","20170823","routine"
79525,"92","20160509","routine"
79525,"94","20151028","routine"
79525,"92","20161215","routine"
79525,"90","20180105","routine"
79525,"96","20161019","routine"
79528,"73","20160311","routine"
79528,"88","20180711","routine"
79528,"86","20170802","routine"
79528,"94","20180131","routine"
79563,"83","20170913","routine"
79563,"90","20180718","routine"
79564,"96","20180627","routine"
79564,"100","20160613","routine"
79564,"94","20170828","routine"
79564,"93","20161220","routine"
79565,"80","20160204","routine"
79565,"90","20160824","routine"
79565,"92","20171108","routine"
79595,"100","20150910","routine"
79595,"93","20160506","routine"
79595,"100","20171113","routine"
79598,"83","20180710","routine"
79598,"70","20170313","routine"
79599,"90","20151019","routine"
79599,"92","20160803","routine"
79599,"92","20171114","routine"
79607,"100","20170325","routine"
79626,"93","20161006","routine"
79626,"92","20160428","routine"
79626,"86","20171108","routine"
79632,"89","20160322","routine"
79632,"94","20160907","routine"
79632,"85","20170303","routine"
79632,"74","20171025","routine"
79632,"85","20180321","routine"
79632,"93","20150902","routine"
79654,"96","20180508","routine"
79654,"76","20170831","routine"
79654,"77","20160614","routine"
79660,"96","20160422","routine"
79660,"96","20161031","routine"
79661,"94","20160602","routine"
79661,"100","20171206","routine"
79667,"80","20170815","routine"
79667,"83","20160510","routine"
79704,"83","20160623","routine"
79729,"77","20170620","routine"
79729,"84","20150803","routine"
79729,"73","20161018","routine"
79729,"72","20160219","routine"
79750,"100","20170217","routine"
79750,"94","20151023","routine"
79753,"96","20180409","routine"
79753,"94","20161014","routine"
79756,"87","20171012","routine"
79756,"87","20180327","routine"
79756,"88","20151217","routine"
79756,"94","20161214","routine"
79756,"92","20160708","routine"
79782,"94","20170801","routine"
79782,"92","20160503","routine"
79782,"87","20161107","routine"
79782,"94","20150922","routine"
79782,"88","20180125","routine"
79783,"96","20160614","routine"
79783,"100","20180208","routine"
79794,"89","20170809","routine"
79801,"89","20180403","routine"
79801,"87","20160613","routine"
79801,"88","20170830","routine"
79804,"92","20160518","routine"
79805,"94","20160902","routine"
79805,"96","20170302","routine"
79805,"92","20151117","routine"
79805,"92","20170828","routine"
79805,"90","20180119","routine"
79805,"94","20160328","routine"
79821,"75","20170612","routine"
79829,"90","20161207","routine"
79851,"96","20160830","routine"
79851,"89","20180503","routine"
79858,"100","20170809","routine"
79858,"100","20180413","routine"
79858,"93","20160129","routine"
79858,"89","20160914","routine"
79858,"96","20160802","routine"
79916,"92","20171019","routine"
79916,"86","20180716","routine"
79916,"89","20160328","routine"
79923,"92","20170612","routine"
79923,"73","20151014","routine"
79954,"100","20170306","routine"
79954,"100","20180424","routine"
79954,"100","20180619","routine"
79954,"100","20160414","routine"
79961,"80","20150825","routine"
79961,"74","20160216","routine"
79961,"87","20160707","routine"
79961,"86","20170109","routine"
79961,"65","20170724","routine"
79961,"73","20180206","routine"
79964,"100","20151116","routine"
79964,"100","20160418","routine"
79964,"100","20171108","routine"
79970,"92","20180330","routine"
79970,"92","20161215","routine"
79970,"96","20151008","routine"
79974,"94","20161017","routine"
79974,"82","20171109","routine"
79989,"85","20150921","routine"
79989,"76","20170124","routine"
79989,"90","20171212","routine"
80027,"100","20171130","routine"
80027,"98","20160603","routine"
80037,"98","20161108","routine"
80037,"96","20171128","routine"
80037,"100","20151026","routine"
80044,"94","20151016","routine"
80044,"94","20170912","routine"
80044,"96","20160803","routine"
80051,"90","20171018","routine"
80051,"86","20170524","routine"
80051,"84","20160408","routine"
80063,"94","20170111","routine"
80063,"88","20180208","routine"
80068,"96","20160916","routine"
80068,"94","20171020","routine"
80069,"92","20160528","routine"
80069,"90","20161029","routine"
80079,"90","20180307","routine"
80079,"92","20170906","routine"
80079,"92","20160812","routine"
80079,"83","20160405","routine"
80081,"78","20170104","routine"
80081,"96","20171108","routine"
80081,"76","20160112","routine"
80109,"94","20180109","routine"
80109,"98","20160115","routine"
80109,"96","20170224","routine"
80112,"72","20160225","routine"
80112,"90","20171227","routine"
80112,"94","20170426","routine"
80112,"92","20160714","routine"
80120,"94","20160405","routine"
80120,"94","20170601","routine"
80121,"92","20161108","routine"
80121,"96","20171026","routine"
80137,"98","20150930","routine"
80137,"92","20161005","routine"
80137,"80","20170912","routine"
80142,"100","20170621","routine"
80164,"83","20170922","routine"
80164,"70","20160803","routine"
80230,"100","20160805","routine"
80230,"100","20171002","routine"
80233,"74","20180418","routine"
80233,"71","20170323","routine"
80233,"81","20160718","routine"
80235,"96","20171214","routine"
80235,"96","20161107","routine"
80235,"90","20151008","routine"
80235,"94","20160601","routine"
80235,"88","20170526","routine"
80236,"91","20180205","routine"
80236,"88","20170809","routine"
80236,"75","20161004","routine"
80236,"90","20160329","routine"
80237,"100","20160527","routine"
80237,"91","20151120","routine"
80237,"96","20171024","routine"
80242,"59","20170501","routine"
80242,"86","20180611","routine"
80242,"78","20160509","routine"
80253,"100","20160108","routine"
80253,"76","20170110","routine"
80260,"88","20160725","routine"
80260,"96","20180213","routine"
80279,"94","20161102","routine"
80280,"82","20160415","routine"
80280,"93","20161013","routine"
80280,"93","20170321","routine"
80280,"98","20180228","routine"
80285,"90","20170213","routine"
80285,"96","20160210","routine"
80285,"84","20180322","routine"
80299,"100","20161103","routine"
80299,"100","20180502","routine"
80299,"100","20160427","routine"
80302,"100","20160201","routine"
80302,"92","20161025","routine"
80302,"94","20171005","routine"
80302,"94","20180508","routine"
80304,"90","20170327","routine"
80305,"96","20180131","routine"
80312,"78","20170928","routine"
80312,"80","20160419","routine"
80312,"84","20180516","routine"
80313,"65","20180502","routine"
80313,"93","20170109","routine"
80313,"88","20160425","routine"
80315,"96","20180514","routine"
80315,"92","20160608","routine"
80315,"96","20170706","routine"
80315,"92","20171201","routine"
80316,"86","20170118","routine"
80316,"86","20180122","routine"
80316,"87","20160606","routine"
80354,"93","20170207","routine"
80354,"96","20160630","routine"
80354,"87","20171115","routine"
80354,"96","20180625","routine"
80361,"94","20180305","routine"
80361,"100","20160202","routine"
80361,"96","20170202","routine"
80405,"96","20161027","routine"
80405,"100","20150925","routine"
80405,"100","20170921","routine"
80416,"74","20180619","routine"
80416,"79","20160824","routine"
80417,"87","20161114","routine"
80417,"89","20180530","routine"
80421,"81","20160713","routine"
80421,"96","20180110","routine"
80442,"92","20171004","routine"
80442,"90","20161219","routine"
80442,"96","20151006","routine"
80451,"91","20150826","routine"
80451,"85","20170721","routine"
80451,"80","20180417","routine"
80451,"94","20160202","routine"
80460,"90","20180420","routine"
80460,"88","20161212","routine"
80460,"90","20151116","routine"
80479,"82","20171115","routine"
80479,"71","20160715","routine"
80484,"92","20180626","routine"
80484,"96","20161102","routine"
80487,"96","20150917","routine"
80487,"96","20170109","routine"
80494,"93","20180227","routine"
80494,"100","20151023","routine"
80494,"88","20170223","routine"
80494,"93","20160708","routine"
80495,"83","20160629","routine"
80495,"83","20171025","routine"
80524,"94","20160315","routine"
80524,"96","20170128","routine"
80524,"96","20180602","routine"
80524,"94","20170210","routine"
80534,"100","20180307","routine"
80534,"94","20160623","routine"
80534,"98","20170201","routine"
80545,"88","20160613","routine"
80545,"90","20171106","routine"
80545,"94","20180718","routine"
80545,"98","20161214","routine"
80552,"92","20160516","routine"
80554,"96","20151030","routine"
80554,"92","20171205","routine"
80572,"77","20160212","routine"
80572,"100","20170301","routine"
80573,"96","20160315","routine"
80573,"100","20170222","routine"
80587,"83","20171002","routine"
80587,"83","20161005","routine"
80591,"71","20171024","routine"
80591,"66","20170109","routine"
80591,"57","20160129","routine"
80592,"96","20170110","routine"
80592,"100","20151201","routine"
80592,"100","20180213","routine"
80598,"100","20171004","routine"
80598,"94","20161013","routine"
80598,"91","20150805","routine"
80604,"92","20171030","routine"
80614,"75","20161222","routine"
80614,"84","20160429","routine"
80619,"92","20171005","routine"
80619,"89","20161214","routine"
80619,"87","20151029","routine"
80620,"96","20170508","routine"
80620,"100","20151215","routine"
80621,"89","20161214","routine"
80621,"100","20171005","routine"
80621,"91","20160121","routine"
80624,"100","20151029","routine"
80624,"89","20161214","routine"
80624,"100","20171005","routine"
80627,"80","20180306","routine"
80627,"82","20170920","routine"
80627,"82","20160909","routine"
80629,"92","20180213","routine"
80629,"96","20160108","routine"
80629,"94","20160830","routine"
80629,"94","20170828","routine"
80629,"87","20170210","routine"
80631,"88","20170104","routine"
80631,"79","20171212","routine"
80631,"89","20160719","routine"
80638,"96","20161206","routine"
80638,"98","20180302","routine"
80638,"96","20150825","routine"
80638,"89","20170825","routine"
80643,"72","20151109","routine"
80643,"87","20170215","routine"
80643,"90","20180416","routine"
80658,"96","20160701","routine"
80658,"96","20170426","routine"
80659,"91","20180420","routine"
80659,"83","20160623","routine"
80659,"94","20170106","routine"
80659,"92","20170823","routine"
80669,"90","20180419","routine"
80669,"86","20170816","routine"
80669,"88","20160324","routine"
80679,"100","20160229","routine"
80679,"86","20171025","routine"
80682,"98","20180118","routine"
80682,"94","20160303","routine"
80682,"91","20170714","routine"
80682,"98","20180723","routine"
80682,"96","20160803","routine"
80742,"96","20161221","routine"
80742,"92","20171107","routine"
80744,"92","20170124","routine"
80763,"84","20180425","routine"
80763,"68","20160202","routine"
80763,"88","20160913","routine"
80773,"92","20160516","routine"
80773,"91","20161110","routine"
80773,"94","20171025","routine"
80798,"90","20160609","routine"
80798,"83","20170830","routine"
80798,"81","20180419","routine"
80819,"96","20161130","routine"
80820,"91","20170215","routine"
80820,"100","20180321","routine"
80829,"96","20160304","routine"
80829,"98","20160917","routine"
80832,"82","20180123","routine"
80832,"80","20161128","routine"
80832,"87","20160526","routine"
80841,"85","20170222","routine"
80841,"98","20160204","routine"
80841,"98","20180618","routine"
80861,"100","20180501","routine"
80861,"94","20170119","routine"
80861,"94","20170113","routine"
80887,"92","20170511","routine"
80887,"90","20161028","routine"
80887,"89","20160412","routine"
80887,"90","20180215","routine"
80893,"93","20160105","routine"
80893,"93","20170209","routine"
80893,"92","20180605","routine"
80901,"93","20160614","routine"
80901,"100","20150923","routine"
80901,"93","20171016","routine"
80901,"96","20180607","routine"
80925,"93","20180423","routine"
80925,"94","20170505","routine"
80925,"98","20160621","routine"
80930,"92","20180206","routine"
80930,"94","20170313","routine"
80930,"98","20160318","routine"
80931,"86","20180123","routine"
80931,"74","20160614","routine"
80935,"96","20180629","routine"
80935,"94","20170925","routine"
80937,"92","20170224","routine"
80937,"78","20171212","routine"
80940,"84","20180212","routine"
80940,"84","20170814","routine"
80940,"86","20160328","routine"
80940,"88","20160815","routine"
80961,"93","20170222","routine"
80964,"88","20160509","routine"
80964,"92","20161123","routine"
80964,"85","20180306","routine"
80974,"93","20160720","routine"
80989,"88","20171103","routine"
80989,"90","20160520","routine"
80995,"98","20170125","routine"
80995,"100","20160128","routine"
80995,"94","20180306","routine"
80996,"96","20170104","routine"
80996,"91","20180516","routine"
80996,"96","20160407","routine"
81033,"90","20160822","routine"
81033,"75","20180416","routine"
81064,"96","20170522","routine"
81073,"100","20180509","routine"
81073,"94","20170731","routine"
81073,"100","20151027","routine"
81077,"96","20160330","routine"
81077,"98","20180518","routine"
81077,"94","20170928","routine"
81077,"90","20160822","routine"
81088,"96","20170921","routine"
81088,"94","20160727","routine"
81089,"83","20160622","routine"
81089,"77","20171128","routine"
81092,"76","20180109","routine"
81092,"82","20160701","routine"
81092,"79","20170426","routine"
81094,"98","20180328","routine"
81094,"96","20170927","routine"
81094,"98","20160330","routine"
81094,"98","20160824","routine"
81103,"80","20170703","routine"
81103,"75","20160125","routine"
81103,"90","20180716","routine"
81104,"94","20160116","routine"
81106,"68","20170720","routine"
81106,"60","20160811","routine"
81106,"87","20150731","routine"
81116,"83","20150825","routine"
81116,"78","20160706","routine"
81116,"85","20180709","routine"
81116,"90","20170726","routine"
81134,"90","20150914","routine"
81134,"96","20171109","routine"
81135,"81","20150813","routine"
81135,"90","20180302","routine"
81140,"94","20150925","routine"
81161,"91","20150804","routine"
81161,"90","20161017","routine"
81161,"92","20170823","routine"
81161,"96","20170525","routine"
81161,"93","20180124","routine"
81161,"92","20160325","routine"
81164,"100","20160909","routine"
81164,"94","20171003","routine"
81164,"98","20160204","routine"
81166,"100","20180613","routine"
81166,"87","20160617","routine"
81166,"100","20170131","routine"
81166,"96","20170829","routine"
81167,"98","20160203","routine"
81167,"87","20170419","routine"
81167,"92","20180507","routine"
81170,"90","20170113","routine"
81170,"72","20170821","routine"
81170,"91","20151007","routine"
81174,"82","20160524","routine"
81174,"96","20180216","routine"
81174,"90","20151022","routine"
81187,"72","20160509","routine"
81187,"81","20171212","routine"
81187,"73","20170418","routine"
81202,"96","20160603","routine"
81202,"96","20170822","routine"
81202,"98","20180208","routine"
81202,"96","20151106","routine"
81203,"91","20160516","routine"
81203,"87","20180126","routine"
81235,"83","20161019","routine"
81235,"88","20180411","routine"
81235,"86","20150807","routine"
81235,"79","20171019","routine"
81244,"90","20160425","routine"
81244,"88","20171214","routine"
81244,"89","20170111","routine"
81245,"100","20160706","routine"
81245,"94","20171002","routine"
81250,"90","20160727","routine"
81250,"92","20171227","routine"
81255,"96","20171227","routine"
81255,"92","20160727","routine"
81258,"90","20171214","routine"
81258,"87","20160623","routine"
81258,"90","20170111","routine"
81261,"100","20151008","routine"
81261,"100","20161024","routine"
81264,"96","20170103","routine"
81264,"94","20160210","routine"
81284,"98","20161213","routine"
81284,"94","20180222","routine"
81285,"100","20170306","routine"
81290,"85","20160602","routine"
81290,"96","20180524","routine"
81290,"94","20161121","routine"
81291,"100","20170101","routine"
81297,"85","20180313","routine"
81297,"90","20170309","routine"
81298,"96","20170327","routine"
81302,"76","20171031","routine"
81302,"79","20161206","routine"
81302,"92","20160609","routine"
81303,"87","20180104","routine"
81303,"87","20160627","routine"
81303,"84","20150902","routine"
81309,"73","20160219","routine"
81309,"78","20180111","routine"
81309,"98","20161101","routine"
81310,"100","20161214","routine"
81310,"92","20180320","routine"
81316,"76","20180605","routine"
81316,"81","20170124","routine"
81317,"96","20170823","routine"
81317,"100","20180105","routine"
81317,"96","20161122","routine"
81317,"100","20160601","routine"
81318,"82","20170621","routine"
81318,"90","20151130","routine"
81318,"87","20160419","routine"
81328,"84","20171208","routine"
81328,"81","20160909","routine"
81342,"92","20180414","routine"
81342,"100","20160702","routine"
81349,"86","20170905","routine"
81349,"94","20160315","routine"
81350,"96","20160517","routine"
81350,"98","20180411","routine"
81355,"88","20160526","routine"
81355,"89","20170719","routine"
81356,"87","20160413","routine"
81356,"100","20180105","routine"
81356,"100","20161021","routine"
81357,"100","20171205","routine"
81357,"96","20160810","routine"
81357,"96","20151029","routine"
81365,"96","20180314","routine"
81365,"100","20160311","routine"
81365,"96","20170323","routine"
81365,"98","20171016","routine"
81365,"100","20160825","routine"
81368,"94","20160414","routine"
81368,"92","20180430","routine"
81368,"89","20171016","routine"
81381,"89","20180510","routine"
81381,"84","20170421","routine"
81381,"100","20160311","routine"
81383,"94","20171211","routine"
81383,"74","20170721","routine"
81383,"69","20161024","routine"
81383,"92","20160418","routine"
81383,"98","20180619","routine"
81386,"96","20180503","routine"
81386,"96","20160615","routine"
81409,"81","20180130","routine"
81409,"85","20170203","routine"
81409,"89","20160727","routine"
81425,"100","20170822","routine"
81425,"89","20160819","routine"
81442,"88","20160623","routine"
81442,"80","20180314","routine"
81453,"98","20160801","routine"
81453,"93","20180717","routine"
81453,"98","20170807","routine"
81460,"85","20180108","routine"
81460,"78","20160615","routine"
81461,"90","20160629","routine"
81461,"92","20170328","routine"
81468,"96","20161206","routine"
81471,"84","20171011","routine"
81471,"79","20160601","routine"
81475,"98","20160217","routine"
81475,"92","20180530","routine"
81475,"88","20171004","routine"
81475,"96","20161017","routine"
81484,"86","20170911","routine"
81484,"92","20180427","routine"
81484,"94","20160613","routine"
81508,"80","20170927","routine"
81509,"82","20160222","routine"
81509,"85","20161205","routine"
81509,"81","20180126","routine"
81512,"98","20180615","routine"
81512,"94","20170808","routine"
81518,"94","20170917","routine"
81518,"98","20160806","routine"
81518,"98","20180601","routine"
81521,"87","20180621","routine"
81522,"92","20180320","routine"
81522,"90","20160203","routine"
81522,"84","20170110","routine"
81528,"98","20171101","routine"
81528,"83","20160502","routine"
81528,"96","20161207","routine"
81539,"100","20160816","routine"
81539,"94","20180117","routine"
81539,"91","20180510","routine"
81540,"77","20160323","routine"
81540,"94","20180227","routine"
81540,"90","20170323","routine"
81540,"96","20160825","routine"
81579,"91","20171221","routine"
81579,"88","20170712","routine"
81579,"88","20160902","routine"
81580,"100","20150828","routine"
81580,"89","20161026","routine"
81580,"100","20171024","routine"
81588,"93","20171226","routine"
81588,"92","20161215","routine"
81588,"89","20170823","routine"
81588,"96","20160106","routine"
81588,"93","20160617","routine"
81595,"86","20160829","routine"
81595,"91","20171212","routine"
81602,"92","20180406","routine"
81602,"80","20170622","routine"
81606,"88","20170531","routine"
81606,"88","20160222","routine"
81606,"83","20160922","routine"
81606,"90","20180507","routine"
81637,"96","20170925","routine"
81647,"87","20170303","routine"
81651,"87","20160809","routine"
81651,"82","20170112","routine"
81651,"69","20171108","routine"
81651,"83","20180409","routine"
81654,"78","20171003","routine"
81667,"55","20160901","routine"
81667,"75","20180424","routine"
81667,"73","20170426","routine"
81670,"94","20151029","routine"
81670,"100","20171205","routine"
81670,"100","20160810","routine"
81674,"100","20170302","routine"
81674,"100","20180625","routine"
81674,"66","20170228","routine"
81680,"92","20171106","routine"
81680,"92","20160331","routine"
81680,"90","20180613","routine"
81680,"94","20160930","routine"
81704,"85","20170828","routine"
81704,"86","20150825","routine"
81705,"82","20180614","routine"
81707,"82","20170302","routine"
81707,"92","20180410","routine"
81707,"100","20160322","routine"
81713,"87","20180523","routine"
81713,"92","20170613","routine"
81719,"82","20160919","routine"
81719,"86","20180412","routine"
81756,"90","20160510","routine"
81756,"98","20170203","routine"
81758,"88","20160404","routine"
81758,"75","20171103","routine"
81758,"90","20180716","routine"
81759,"71","20161006","routine"
81759,"81","20180126","routine"
81789,"94","20170311","routine"
81789,"96","20160528","routine"
81796,"93","20160920","routine"
81796,"98","20180105","routine"
81796,"92","20160203","routine"
81800,"75","20170621","routine"
81800,"73","20180402","routine"
81802,"83","20161018","routine"
81812,"94","20160920","routine"
81812,"93","20180313","routine"
81815,"87","20160622","routine"
81815,"88","20170828","routine"
81815,"88","20180326","routine"
81839,"70","20150803","routine"
81839,"66","20170817","routine"
81839,"75","20170222","routine"
81861,"92","20170831","routine"
81861,"85","20180502","routine"
81862,"98","20160302","routine"
81862,"85","20180301","routine"
81866,"63","20150825","routine"
81866,"85","20161011","routine"
81866,"87","20180314","routine"
81884,"81","20160503","routine"
81884,"87","20161206","routine"
81884,"77","20180629","routine"
81886,"68","20160503","routine"
81886,"76","20180418","routine"
81887,"83","20170118","routine"
81887,"86","20171102","routine"
81887,"89","20160624","routine"
81890,"100","20180227","routine"
81890,"100","20160310","routine"
81890,"100","20161018","routine"
81890,"92","20170808","routine"
81894,"77","20160201","routine"
81894,"94","20180521","routine"
81894,"87","20171218","routine"
81894,"73","20170721","routine"
81919,"90","20180511","routine"
81919,"96","20170612","routine"
81925,"90","20170628","routine"
81940,"98","20151015","routine"
81940,"94","20160805","routine"
81956,"74","20171003","routine"
81956,"84","20160713","routine"
81956,"88","20170111","routine"
81971,"87","20170824","routine"
81974,"87","20160629","routine"
81974,"92","20180502","routine"
81976,"81","20160629","routine"
81976,"72","20180205","routine"
81978,"96","20160428","routine"
81978,"63","20170406","routine"
81978,"86","20180227","routine"
81987,"83","20160627","routine"
81987,"79","20171204","routine"
81990,"87","20170518","routine"
81990,"96","20151218","routine"
81990,"96","20180724","routine"
81990,"84","20160620","routine"
82009,"96","20180622","routine"
82009,"96","20171030","routine"
82009,"89","20160916","routine"
82009,"92","20160304","routine"
82022,"81","20180501","routine"
82033,"100","20170106","routine"
82038,"89","20170911","routine"
82041,"76","20180119","routine"
82041,"79","20170608","routine"
82048,"100","20180102","routine"
82048,"100","20170215","routine"
82058,"93","20170515","routine"
82058,"87","20171101","routine"
